0,1,2,3,4
"{'student_id': 264, 'learning_type': 'Auditory', 'resource_type': 'Text', 'video_engagement': 0.4826377622430289, 'quiz_score': 1.0084588869590525, 'interactive_engagement': 0.5103024373460633, 'time_spent': 37.967812603832904}","{'student_id': 264, 'learning_type': 'Auditory', 'resource_type': 'Video', 'video_engagement': 0.5512670289917446, 'quiz_score': 0.7680968462423994, 'interactive_engagement': 0.5439343927853318, 'time_spent': 32.19391930423839}","{'student_id': 264, 'learning_type': 'Auditory', 'resource_type': 'Text', 'video_engagement': 0.5064657460611172, 'quiz_score': 0.7036354584695136, 'interactive_engagement': 0.5836673511650954, 'time_spent': 34.145965720195946}","{'student_id': 264, 'learning_type': 'Auditory', 'resource_type': 'Interactive', 'video_engagement': 0.5114598549925252, 'quiz_score': 0.8367927838290511, 'interactive_engagement': 0.4193458596638515, 'time_spent': 36.37848243183735}","{'student_id': 264, 'learning_type': 'Auditory', 'resource_type': 'Interactive', 'video_engagement': 0.3663487476909082, 'quiz_score': 0.7567236342466479, 'interactive_engagement': 0.5046415250163687, 'time_spent': 37.20576852000445}"
"{'student_id': 265, 'learning_type': 'Reading/Writing', 'resource_type': 'Interactive', 'video_engagement': 0.2584300512632664, 'quiz_score': 0.7276108039060297, 'interactive_engagement': 0.6240473857915597, 'time_spent': 61.212299925366814}","{'student_id': 265, 'learning_type': 'Reading/Writing', 'resource_type': 'Video', 'video_engagement': 0.2892353707236174, 'quiz_score': 0.7011623966787182, 'interactive_engagement': 0.3818152245446314, 'time_spent': 60.84888480522445}","{'student_id': 265, 'learning_type': 'Reading/Writing', 'resource_type': 'Video', 'video_engagement': 0.42110412794903296, 'quiz_score': 0.7734271284956361, 'interactive_engagement': 0.36324153903997725, 'time_spent': 69.24315996233479}","{'student_id': 265, 'learning_type': 'Reading/Writing', 'resource_type': 'Video', 'video_engagement': 0.2713783385795385, 'quiz_score': 0.7452522093956956, 'interactive_engagement': 0.44326203387252483, 'time_spent': 58.626340420130695}","{'student_id': 265, 'learning_type': 'Reading/Writing', 'resource_type': 'Text', 'video_engagement': 0.36802003008715284, 'quiz_score': 0.8991226459341399, 'interactive_engagement': 0.617268255828617, 'time_spent': 61.80826705456612}"
"{'student_id': 266, 'learning_type': 'Kinesthetic', 'resource_type': 'Video', 'video_engagement': 0.3014127151117829, 'quiz_score': 0.5572976988544143, 'interactive_engagement': 0.9366386985538587, 'time_spent': 71.15066936748279}","{'student_id': 266, 'learning_type': 'Kinesthetic', 'resource_type': 'Text', 'video_engagement': 0.22504900503728587, 'quiz_score': 0.7019918591852402, 'interactive_engagement': 0.8389922622786673, 'time_spent': 62.77783828342721}","{'student_id': 266, 'learning_type': 'Kinesthetic', 'resource_type': 'Text', 'video_engagement': 0.2547532515560458, 'quiz_score': 0.39584224052743366, 'interactive_engagement': 0.944303227291528, 'time_spent': 51.6400237772548}","{'student_id': 266, 'learning_type': 'Kinesthetic', 'resource_type': 'Video', 'video_engagement': 0.1591833201743437, 'quiz_score': 0.5557537219443422, 'interactive_engagement': 0.864216409812933, 'time_spent': 56.35955799402206}","{'student_id': 266, 'learning_type': 'Kinesthetic', 'resource_type': 'Interactive', 'video_engagement': 0.3478413649314742, 'quiz_score': 0.6471367783579579, 'interactive_engagement': 1.0176438577397666, 'time_spent': 48.35613720426349}"
"{'student_id': 267, 'learning_type': 'Kinesthetic', 'resource_type': 'Video', 'video_engagement': 0.341482180814779, 'quiz_score': 0.41703901229840445, 'interactive_engagement': 0.7590901987270322, 'time_spent': 69.69324666742493}","{'student_id': 267, 'learning_type': 'Kinesthetic', 'resource_type': 'Interactive', 'video_engagement': 0.4056724290811625, 'quiz_score': 0.5202751216906706, 'interactive_engagement': 0.6046236818701668, 'time_spent': 78.4888081221218}","{'student_id': 267, 'learning_type': 'Kinesthetic', 'resource_type': 'Interactive', 'video_engagement': 0.13951526695555283, 'quiz_score': 0.5927240917595505, 'interactive_engagement': 0.9660024111267825, 'time_spent': 40.24410169535308}","{'student_id': 267, 'learning_type': 'Kinesthetic', 'resource_type': 'Interactive', 'video_engagement': 0.25823354921157143, 'quiz_score': 0.5443848223889265, 'interactive_engagement': 0.7394483850957083, 'time_spent': 45.96192490488737}","{'student_id': 267, 'learning_type': 'Kinesthetic', 'resource_type': 'Text', 'video_engagement': 0.2532228093223147, 'quiz_score': 0.5158492554788685, 'interactive_engagement': 0.7601163548854419, 'time_spent': 73.95751937474483}"
"{'student_id': 268, 'learning_type': 'Kinesthetic', 'resource_type': 'Interactive', 'video_engagement': 0.21638213241681778, 'quiz_score': 0.5511604505631456, 'interactive_engagement': 0.6939971168038369, 'time_spent': 52.70054835202481}","{'student_id': 268, 'learning_type': 'Kinesthetic', 'resource_type': 'Video', 'video_engagement': 0.24586068280700138, 'quiz_score': 0.5747855738985492, 'interactive_engagement': 0.7825160913069045, 'time_spent': 55.934458384641204}","{'student_id': 268, 'learning_type': 'Kinesthetic', 'resource_type': 'Text', 'video_engagement': 0.22258223393764381, 'quiz_score': 0.644089833775209, 'interactive_engagement': 0.6445118397509743, 'time_spent': 69.68308124402157}","{'student_id': 268, 'learning_type': 'Kinesthetic', 'resource_type': 'Video', 'video_engagement': 0.3721085212363489, 'quiz_score': 0.5447556825276167, 'interactive_engagement': 0.9463982101234437, 'time_spent': 47.132489620830086}","{'student_id': 268, 'learning_type': 'Kinesthetic', 'resource_type': 'Video', 'video_engagement': 0.28713820811145596, 'quiz_score': 0.691553110739175, 'interactive_engagement': 0.6646044212629146, 'time_spent': 44.540747333221894}"
"{'student_id': 269, 'learning_type': 'Auditory', 'resource_type': 'Interactive', 'video_engagement': 0.5334145086441461, 'quiz_score': 0.7233699867829496, 'interactive_engagement': 0.5109903547535564, 'time_spent': 31.813951398974005}","{'student_id': 269, 'learning_type': 'Auditory', 'resource_type': 'Video', 'video_engagement': 0.3310690939973204, 'quiz_score': 0.9982111309869565, 'interactive_engagement': 0.47360872759574546, 'time_spent': 21.646401307720375}","{'student_id': 269, 'learning_type': 'Auditory', 'resource_type': 'Video', 'video_engagement': 0.37840549376505866, 'quiz_score': 0.9343170227088077, 'interactive_engagement': 0.5191576638397484, 'time_spent': 33.70839191290802}","{'student_id': 269, 'learning_type': 'Auditory', 'resource_type': 'Interactive', 'video_engagement': 0.4070560252470191, 'quiz_score': 0.8844845819046341, 'interactive_engagement': 0.44616458821509813, 'time_spent': 33.70731043484202}","{'student_id': 269, 'learning_type': 'Auditory', 'resource_type': 'Interactive', 'video_engagement': 0.5104524268525965, 'quiz_score': 0.9628887724541195, 'interactive_engagement': 0.662453970484789, 'time_spent': 25.703649202398157}"
"{'student_id': 270, 'learning_type': 'Reading/Writing', 'resource_type': 'Interactive', 'video_engagement': 0.34184691493085534, 'quiz_score': 0.7995307644382299, 'interactive_engagement': 0.5667373036271518, 'time_spent': 60.881695736584895}","{'student_id': 270, 'learning_type': 'Reading/Writing', 'resource_type': 'Video', 'video_engagement': 0.42830169301146387, 'quiz_score': 0.8479028583026854, 'interactive_engagement': 0.5243834881862647, 'time_spent': 67.47834988138055}","{'student_id': 270, 'learning_type': 'Reading/Writing', 'resource_type': 'Video', 'video_engagement': 0.34602515508549314, 'quiz_score': 0.8631432394717645, 'interactive_engagement': 0.5642446621004616, 'time_spent': 62.526264234833974}","{'student_id': 270, 'learning_type': 'Reading/Writing', 'resource_type': 'Video', 'video_engagement': 0.2558222250645949, 'quiz_score': 0.7730573000154748, 'interactive_engagement': 0.5966327419032984, 'time_spent': 56.40352922641351}","{'student_id': 270, 'learning_type': 'Reading/Writing', 'resource_type': 'Video', 'video_engagement': 0.408922989878841, 'quiz_score': 0.76970136886447, 'interactive_engagement': 0.44580639950288503, 'time_spent': 68.23080024716641}"
"{'student_id': 271, 'learning_type': 'Visual', 'resource_type': 'Video', 'video_engagement': 0.957031627263327, 'quiz_score': 0.5629175990759556, 'interactive_engagement': 0.2458029783620717, 'time_spent': 45.20587282189788}","{'student_id': 271, 'learning_type': 'Visual', 'resource_type': 'Text', 'video_engagement': 0.7367364852633286, 'quiz_score': 0.4992342917563226, 'interactive_engagement': 0.464997046256883, 'time_spent': 50.99246778367912}","{'student_id': 271, 'learning_type': 'Visual', 'resource_type': 'Video', 'video_engagement': 0.9226853479187465, 'quiz_score': 0.5777545518160877, 'interactive_engagement': 0.1846017072519798, 'time_spent': 41.919214033830876}","{'student_id': 271, 'learning_type': 'Visual', 'resource_type': 'Interactive', 'video_engagement': 0.8338780541469627, 'quiz_score': 0.5220435848783133, 'interactive_engagement': 0.29960894400847204, 'time_spent': 48.82973069575485}","{'student_id': 271, 'learning_type': 'Visual', 'resource_type': 'Video', 'video_engagement': 0.6605565764685914, 'quiz_score': 0.7386090797771837, 'interactive_engagement': 0.28744465995252066, 'time_spent': 54.559176499318}"
"{'student_id': 272, 'learning_type': 'Reading/Writing', 'resource_type': 'Video', 'video_engagement': 0.39020314428014324, 'quiz_score': 0.8750854439154997, 'interactive_engagement': 0.5882731642326648, 'time_spent': 58.599745235847855}","{'student_id': 272, 'learning_type': 'Reading/Writing', 'resource_type': 'Text', 'video_engagement': 0.2551583211564411, 'quiz_score': 0.7846069844604868, 'interactive_engagement': 0.5799794487214975, 'time_spent': 68.51628005141313}","{'student_id': 272, 'learning_type': 'Reading/Writing', 'resource_type': 'Interactive', 'video_engagement': 0.38904404531402564, 'quiz_score': 0.754870928435987, 'interactive_engagement': 0.38306856678079226, 'time_spent': 62.8920408411154}","{'student_id': 272, 'learning_type': 'Reading/Writing', 'resource_type': 'Interactive', 'video_engagement': 0.4660590006418547, 'quiz_score': 0.9198955604493707, 'interactive_engagement': 0.32555090210294096, 'time_spent': 67.60066229419995}","{'student_id': 272, 'learning_type': 'Reading/Writing', 'resource_type': 'Interactive', 'video_engagement': 0.31951758497693106, 'quiz_score': 0.7706329900185839, 'interactive_engagement': 0.4874732059871978, 'time_spent': 51.64801132876077}"
"{'student_id': 273, 'learning_type': 'Reading/Writing', 'resource_type': 'Text', 'video_engagement': 0.4784070025034872, 'quiz_score': 0.6310476495696068, 'interactive_engagement': 0.28760142204573436, 'time_spent': 55.078757690748425}","{'student_id': 273, 'learning_type': 'Reading/Writing', 'resource_type': 'Text', 'video_engagement': 0.2860936615855983, 'quiz_score': 0.8447457166720652, 'interactive_engagement': 0.5476446887431915, 'time_spent': 62.87257914366433}","{'student_id': 273, 'learning_type': 'Reading/Writing', 'resource_type': 'Interactive', 'video_engagement': 0.2809577495693334, 'quiz_score': 0.6284077492109803, 'interactive_engagement': 0.39263791671990017, 'time_spent': 60.91006504445192}","{'student_id': 273, 'learning_type': 'Reading/Writing', 'resource_type': 'Video', 'video_engagement': 0.42558936135465986, 'quiz_score': 0.8592569152675434, 'interactive_engagement': 0.5905560461546845, 'time_spent': 59.64071415661419}","{'student_id': 273, 'learning_type': 'Reading/Writing', 'resource_type': 'Video', 'video_engagement': 0.5283346235348163, 'quiz_score': 0.6645590126012549, 'interactive_engagement': 0.34404548391074424, 'time_spent': 56.856128083730155}"
"{'student_id': 274, 'learning_type': 'Reading/Writing', 'resource_type': 'Text', 'video_engagement': 0.2891467444388867, 'quiz_score': 0.8143535092200725, 'interactive_engagement': 0.40658514844263466, 'time_spent': 64.97713748833974}","{'student_id': 274, 'learning_type': 'Reading/Writing', 'resource_type': 'Video', 'video_engagement': 0.24191152168794494, 'quiz_score': 0.6504380287544778, 'interactive_engagement': 0.38114099554961484, 'time_spent': 56.64217702713528}","{'student_id': 274, 'learning_type': 'Reading/Writing', 'resource_type': 'Text', 'video_engagement': 0.29102667159934414, 'quiz_score': 0.8146455512781254, 'interactive_engagement': 0.41737244201306156, 'time_spent': 66.21975197593741}","{'student_id': 274, 'learning_type': 'Reading/Writing', 'resource_type': 'Interactive', 'video_engagement': 0.24723171282022643, 'quiz_score': 0.6012465711578536, 'interactive_engagement': 0.3840565162794929, 'time_spent': 62.82811211409737}","{'student_id': 274, 'learning_type': 'Reading/Writing', 'resource_type': 'Text', 'video_engagement': 0.41716721571697724, 'quiz_score': 0.7259287828455537, 'interactive_engagement': 0.5678319932897339, 'time_spent': 67.56965492657335}"
"{'student_id': 275, 'learning_type': 'Reading/Writing', 'resource_type': 'Interactive', 'video_engagement': 0.3658740820229572, 'quiz_score': 0.886661592534378, 'interactive_engagement': 0.5762654310458586, 'time_spent': 54.831280309711815}","{'student_id': 275, 'learning_type': 'Reading/Writing', 'resource_type': 'Text', 'video_engagement': 0.3362890685417874, 'quiz_score': 0.6791423376410871, 'interactive_engagement': 0.40332726346611614, 'time_spent': 60.80024680028401}","{'student_id': 275, 'learning_type': 'Reading/Writing', 'resource_type': 'Video', 'video_engagement': 0.45397724448239324, 'quiz_score': 0.622296496188868, 'interactive_engagement': 0.591401016833482, 'time_spent': 63.61192434247251}","{'student_id': 275, 'learning_type': 'Reading/Writing', 'resource_type': 'Video', 'video_engagement': 0.23211328927790875, 'quiz_score': 0.7290747998294588, 'interactive_engagement': 0.5345686291980782, 'time_spent': 53.012459359188476}","{'student_id': 275, 'learning_type': 'Reading/Writing', 'resource_type': 'Video', 'video_engagement': 0.2559116545515347, 'quiz_score': 0.6399857639771784, 'interactive_engagement': 0.3558464468408646, 'time_spent': 67.49955594910669}"
"{'student_id': 276, 'learning_type': 'Reading/Writing', 'resource_type': 'Text', 'video_engagement': 0.31885504148916527, 'quiz_score': 0.5681926079990507, 'interactive_engagement': 0.4267506472370643, 'time_spent': 65.0737756967869}","{'student_id': 276, 'learning_type': 'Reading/Writing', 'resource_type': 'Video', 'video_engagement': 0.17179422887267795, 'quiz_score': 0.8775959754111038, 'interactive_engagement': 0.3684423895374744, 'time_spent': 61.81669289143245}","{'student_id': 276, 'learning_type': 'Reading/Writing', 'resource_type': 'Video', 'video_engagement': 0.45678096781872163, 'quiz_score': 0.80777054843059, 'interactive_engagement': 0.5335814777736572, 'time_spent': 52.61528538253252}","{'student_id': 276, 'learning_type': 'Reading/Writing', 'resource_type': 'Interactive', 'video_engagement': 0.44300876989591026, 'quiz_score': 0.7338769306140855, 'interactive_engagement': 0.3265087333185433, 'time_spent': 68.76145169971552}","{'student_id': 276, 'learning_type': 'Reading/Writing', 'resource_type': 'Interactive', 'video_engagement': 0.2691564064034224, 'quiz_score': 0.7321417047959398, 'interactive_engagement': 0.379101970533339, 'time_spent': 50.07066972175071}"
"{'student_id': 277, 'learning_type': 'Auditory', 'resource_type': 'Video', 'video_engagement': 0.5669648466411219, 'quiz_score': 1.0315685858430292, 'interactive_engagement': 0.6071299471709688, 'time_spent': 28.578968276855313}","{'student_id': 277, 'learning_type': 'Auditory', 'resource_type': 'Text', 'video_engagement': 0.403286679950199, 'quiz_score': 0.9015311179249337, 'interactive_engagement': 0.5972683648021384, 'time_spent': 25.452977939166406}","{'student_id': 277, 'learning_type': 'Auditory', 'resource_type': 'Text', 'video_engagement': 0.5354888432181585, 'quiz_score': 0.7832116972704435, 'interactive_engagement': 0.6007909951282988, 'time_spent': 38.79963844316717}","{'student_id': 277, 'learning_type': 'Auditory', 'resource_type': 'Video', 'video_engagement': 0.44888307726107896, 'quiz_score': 0.822817523361592, 'interactive_engagement': 0.5591960173047558, 'time_spent': 37.213396613397414}","{'student_id': 277, 'learning_type': 'Auditory', 'resource_type': 'Text', 'video_engagement': 0.6244800586901539, 'quiz_score': 0.9018392175718635, 'interactive_engagement': 0.644772438582484, 'time_spent': 38.16777533944766}"
